ID_MOEDA;DATA_REF;vlr_cotacao
TTD;2010-10-11;4,664244831
CAD;2010-07-02;7,510731041
AWG;2010-02-25;6,375259459
XPF;2010-10-29;3,331903338
XAU;2010-11-19;7,572229862
CLP;2010-06-04;3,442487895
USD;2010-03-16;3,350335836
LBP;2010-02-08;3,501585126
AWG;2010-11-23;5,886559606
CAD;2010-04-12;5,774948239
CAD;2010-09-16;7,45057863
MGB;2010-09-01;5,787500262
JPY;2010-06-30;7,462376297
COP;2010-07-23;6,901344597
CAD;2010-09-23;1,071942568
SBD;2010-10-12;3,4015553
DZD;2010-04-08;5,705718935
JPY;2010-08-05;3,52122885
COP;2010-03-30;2,648484826
TRY;2010-09-09;7,361698508
CVE;2010-08-04;1,545834422
KES;2010-09-30;1,542939663
EGP;2010-08-02;2,738352537
SOS;2010-01-25;7,572362125
MRU;2010-10-19;3,168366969
MGB;2010-11-22;1,896250486
CDF;2010-10-15;2,377037942
LSL;2010-09-29;7,099401951
MZN;2010-06-07;3,906283975
VUV;2010-10-29;7,489584446
AWG;2010-07-06;1,660533309
MRO;2010-05-21;2,908698976
SSP;2010-02-17;2,862933576
GEL;2010-03-22;2,914063752
ILS;2010-07-06;7,554284692
WST;2010-06-28;2,487398028
SSP;2010-08-30;3,151876271
GBP;2010-10-04;4,125843406
KMF;2010-02-22;2,870319426
ANG;2010-02-19;5,07784909
SGD;2010-01-29;6,227310479
VES;2010-11-25;5,067215919
SAR;2010-06-30;5,828432024
CLP;2010-05-28;3,974329591
LBP;2010-08-04;4,085774481
ZWL;2010-01-12;5,783887863
EUR;2010-10-11;5,959513962
GIP;2010-04-05;5,75470078
HTG;2010-05-10;7,926013827
LBP;2010-06-09;1,463361323
PGK;2010-04-19;5,998042464
WST;2010-01-22;1,465777099
SBD;2010-02-12;7,327554703
CVE;2010-06-08;2,862353623
PHP;2010-04-07;4,696375906
TRY;2010-08-24;3,221665502
ZWL;2010-06-08;3,599783719
PGK;2010-05-24;7,571597755
ALL;2010-08-04;3,910973668
CAD;2010-04-01;1,547202528
SGD;2010-05-20;6,883378983
ANG;2010-08-03;3,785564423
UYU;2010-07-16;1,214981973
CLP;2010-09-27;2,212819815
XOF;2010-02-17;4,440604031
XOF;2010-10-04;3,280764818
OMR;2010-04-21;4,408037782
THB;2010-04-02;3,119016707
KES;2010-03-02;4,738116264
NIO;2010-05-17;7,805523753
HTG;2010-01-07;1,421673954
ZAR;2010-01-01;1,282058358
SLL;2010-03-15;5,651707351
UYU;2010-07-01;4,577256441
ALL;2010-10-26;4,027467072
EUR;2010-01-12;4,293760717
OMR;2010-11-03;6,65515697
BYN;2010-04-08;7,367406666
CRC;2010-10-07;6,254590392
MMK;2010-10-27;5,052395403
UGX;2010-09-17;1,406941056
COP;2010-07-30;6,438034177
XAF;2010-09-20;4,782083809
ZAR;2010-01-25;4,830984712
UGX;2010-03-19;1,563809633
BYN;2010-09-14;2,255436778
FJD;2010-05-03;1,408425152
SOS;2010-04-01;5,305868328
DJF;2010-06-25;1,190219641
RON;2010-09-13;6,2560094
THB;2010-05-05;6,648779154
DJF;2010-05-31;5,105415642
IRR;2010-09-29;5,600912213
MRO;2010-10-21;2,034184217
WST;2010-05-12;7,612752736
WST;2010-10-12;3,195683599
NOK;2010-08-10;4,237214446
OMR;2010-11-26;3,065733612
CLP;2010-07-19;3,834701896
GBP;2010-08-05;3,232057095
ZWL;2010-06-22;6,855369747
VES;2010-11-05;3,052634597
UYU;2010-05-07;7,348672926
EUR;2010-05-03;3,194925904
NIO;2010-08-18;1,639226496
MMK;2010-07-02;1,187134624
THB;2010-11-29;3,777533531
PGK;2010-09-08;3,682227612
KES;2010-05-24;4,047678649
GIP;2010-08-16;5,62577635
PGK;2010-05-12;1,049375713
NIO;2010-09-28;4,21178329
CRC;2010-04-21;1,089552701
HTG;2010-08-09;4,29150933
MGB;2010-01-06;1,271655083
SLL;2010-07-15;2,259370029
VES;2010-05-25;1,407531023
WST;2010-05-03;1,174347281
ZAR;2010-04-15;5,827229977
CDF;2010-09-27;5,711046994
PEN;2010-04-07;6,94001621
UGX;2010-06-15;5,272061229
RON;2010-01-08;7,369900048
MUR;2010-02-17;1,591770053
NIO;2010-08-17;5,552098513
ZAR;2010-02-23;6,173237979
COP;2010-05-11;1,52127862
ISK;2010-08-16;2,522365868
NOK;2010-07-13;5,273958802
SLL;2010-08-04;1,94510299
VUV;2010-04-27;3,570488155
MGB;2010-09-03;5,747984171
CUP;2010-03-11;1,204147279
ZAR;2010-04-27;3,109066963
ARS;2010-06-24;1,49722141
LBP;2010-11-16;4,373348653
OMR;2010-01-22;6,64289993
WST;2010-09-09;6,703168333
SOS;2010-04-28;7,949010015
THB;2010-07-02;2,846396565
USD;2010-01-26;4,537905991
CRC;2010-09-07;4,591368914
ARS;2010-06-22;1,521153033
SLL;2010-11-02;1,638473809
SBD;2010-11-29;1,796709657
MXN;2010-06-11;1,448451936
XOF;2010-06-11;7,911325157
CRC;2010-01-15;3,72617346
ZWL;2010-04-27;6,497387588
SAR;2010-10-04;6,993193328
MGB;2010-05-21;3,613752663
PHP;2010-03-25;4,047738314
FJD;2010-04-26;7,738059759
CLP;2010-10-12;2,606666028
TTD;2010-09-03;5,913454831
ARS;2010-03-03;5,761967301
XPF;2010-11-02;6,835111856
CZK;2010-06-24;3,200067043
MRU;2010-06-23;1,374172032
DZD;2010-11-11;3,017587066
GBP;2010-03-01;3,437636316
RON;2010-10-19;4,51693505
BYN;2010-07-23;5,238824904
XDR;2010-07-16;6,510391057
THB;2010-08-19;7,26748991
CRC;2010-03-15;4,305258393
EUR;2010-06-21;3,026302636
HTG;2010-08-25;1,764907777
XDR;2010-11-12;1,95830214
MRO;2010-05-11;1,03005451
XAF;2010-11-04;6,850071311
SGD;2010-04-28;3,649279594
MGB;2010-11-29;3,748351872
NIO;2010-11-22;7,6150859
XAU;2010-01-08;4,293623865
MRO;2010-03-01;3,185408831
GBP;2010-04-20;4,421392143
ZAR;2010-02-04;6,787828565
GIP;2010-02-03;3,491410911
MXN;2010-06-24;7,314583778
ZAR;2010-03-12;3,731017113
EUR;2010-04-16;2,97253722
ISK;2010-07-08;5,285284162
PHP;2010-09-29;1,490455985
USD;2010-10-28;3,693759084
THB;2010-11-08;7,816525757
DJF;2010-08-10;6,707154989
MUR;2010-07-19;1,542775273
TTD;2010-02-12;2,176578999
XOF;2010-03-03;5,454002559
MUR;2010-07-12;6,363221467
XAU;2010-01-22;4,273961365
MXN;2010-09-21;3,889378965
CAD;2010-08-16;6,558999062
MGA;2010-10-19;5,256079972
LSL;2010-03-31;3,57521832
PEN;2010-09-09;6,028755784
GIP;2010-09-08;3,894518018
ZAR;2010-11-17;7,537850738
DJF;2010-07-12;2,388196409
LBP;2010-08-30;3,596738756
COP;2010-08-13;4,799085617
HTG;2010-07-26;3,124916375
SBD;2010-03-10;6,12790525
IRR;2010-11-17;6,680822194
UGX;2010-09-20;7,290885389
SSP;2010-04-12;6,256371558
ALL;2010-09-08;5,048357427
BOB;2010-07-22;6,96465379
SLL;2010-10-25;6,123827636
USD;2010-05-12;2,896544993
FJD;2010-02-04;2,675804794
BYN;2010-05-04;5,592106521
ZWL;2010-07-20;7,059181154
SSP;2010-09-07;3,67943424
NOK;2010-02-18;2,171979845
ZAR;2010-03-02;6,020652294
NIO;2010-09-16;1,999392867
HTG;2010-02-01;4,913449049
MUR;2010-02-23;2,032088876
CRC;2010-03-05;3,794793606
XPF;2010-03-08;5,605160058
USD;2010-03-09;5,81687969
CUP;2010-10-13;5,05622226
SOS;2010-06-16;2,099442303
XDR;2010-10-07;1,566977262
CDF;2010-02-16;3,988760829
CZK;2010-07-05;4,79612869
SSP;2010-07-29;7,247094333
COP;2010-01-26;5,087845147
MMK;2010-06-18;6,660209656
GIP;2010-06-30;4,509454489
CRC;2010-05-25;5,076716721
CUP;2010-04-23;3,936741948
SGD;2010-08-23;3,613459766
MMK;2010-06-17;1,91951412
ZAR;2010-05-28;1,480642259
VES;2010-02-04;4,186290383
CZK;2010-04-12;3,05647105
ISK;2010-01-05;7,890802741
GEL;2010-10-13;7,098839521
NIO;2010-09-17;7,149028003
ISK;2010-02-11;2,745286524
SGD;2010-06-15;5,790968299
SZL;2010-09-24;2,2888183
SSP;2010-10-07;7,236741126
CRC;2010-08-27;4,635473311
ARS;2010-01-26;7,593176603
CZK;2010-09-15;6,163798511
PEN;2010-11-02;5,542608976
GIP;2010-11-04;1,733568609
MZN;2010-11-04;5,453026652
FJD;2010-08-02;4,160727382
ZAR;2010-05-27;2,002705693
THB;2010-08-16;6,986862242
VUV;2010-05-10;2,17632699
MMK;2010-06-23;3,523938358
CRC;2010-04-19;3,877359331
XDR;2010-09-16;7,137052596
CZK;2010-10-29;4,862580478
NOK;2010-05-12;6,600285888
IRR;2010-11-03;6,905269086
MRO;2010-06-28;4,195748627
DZD;2010-09-28;6,546412826
TTD;2010-11-01;5,200193763
CVE;2010-06-04;7,468759954
MUR;2010-01-27;2,893233001
DJF;2010-02-04;3,087952077
KES;2010-05-25;7,191975832
ILS;2010-05-10;6,961554587
ISK;2010-11-04;6,71689862
COP;2010-05-04;5,173150003
LSL;2010-04-28;5,981490016
RON;2010-04-09;3,377254844
LSL;2010-06-22;4,827999413
MXN;2010-03-29;3,704542458
SGD;2010-02-15;7,623821497
DJF;2010-05-18;2,297095776
MUR;2010-09-02;4,336528718
ISK;2010-06-29;4,852925718
PHP;2010-05-28;1,74644649
LSL;2010-08-12;6,871461987
CZK;2010-08-04;4,611133635
VES;2010-03-03;5,659513772
UYU;2010-06-14;7,539482534
FJD;2010-07-09;5,335967898
KMF;2010-10-18;1,769917905
CLP;2010-06-17;3,861292124
AWG;2010-11-02;7,070189416
LBP;2010-04-01;3,941681147
NOK;2010-02-15;4,21155715
PEN;2010-11-11;3,901794136
CVE;2010-06-15;3,8728019
EUR;2010-03-19;6,452361524
SOS;2010-10-06;7,438690007
MXN;2010-02-24;2,454940677
PGK;2010-05-21;4,414037585
DJF;2010-03-11;1,584696293
MGA;2010-10-12;2,808944941
SAR;2010-01-28;3,76904285
COP;2010-03-03;7,49994725
ALL;2010-09-17;4,035315633
XPF;2010-04-29;1,429366052
COP;2010-10-12;4,320423961
BYN;2010-03-26;3,598757744
MRU;2010-09-30;7,569469452
GEL;2010-08-26;3,713884711
FJD;2010-07-15;5,733989358
MZN;2010-09-14;5,488737166
LBP;2010-04-13;3,443114996
XAF;2010-03-24;3,221514046
MXN;2010-02-16;3,802021742
BOB;2010-09-09;3,400593996
MXN;2010-03-03;6,984316289
FJD;2010-08-06;1,676226258
THB;2010-06-14;5,353674412
OMR;2010-06-02;6,979981661
XAU;2010-06-10;1,419891119
BYN;2010-08-26;7,611692965
DZD;2010-09-03;3,843704522
GBP;2010-11-16;1,855047524
SAR;2010-03-25;7,455125213
PHP;2010-04-28;5,438621283
XDR;2010-08-25;1,141367972
GIP;2010-10-15;3,000908196
TTD;2010-05-20;2,194025576
ALL;2010-03-16;4,089938462
LSL;2010-06-14;4,21053952
UYU;2010-08-11;1,698044598
HTG;2010-06-03;2,179404497
NOK;2010-04-30;7,371888995
ALL;2010-09-03;5,729572535
MMK;2010-03-01;1,290495217
CRC;2010-02-24;3,563277543
CUP;2010-11-09;4,414986372
XAU;2010-01-15;5,259802103
MRO;2010-11-19;1,600392163
BOB;2010-11-12;4,020597339
CLP;2010-08-05;4,874334753
KES;2010-07-13;6,373975217
WST;2010-10-20;4,529404879
MZN;2010-11-19;3,216635764
MUR;2010-07-15;1,384843588
KES;2010-08-27;4,256663322
MUR;2010-07-13;7,972520232
GBP;2010-08-19;4,256353736
DJF;2010-10-06;2,032386363
RON;2010-01-13;7,557060957
NOK;2010-10-11;6,885557771
UGX;2010-11-25;2,494347036
CZK;2010-10-11;2,170697272
AWG;2010-11-15;6,916503906
TRY;2010-07-30;3,993676245
MRO;2010-08-18;7,502177358
GIP;2010-07-06;5,112086773
HTG;2010-07-16;3,784281433
WST;2010-09-16;7,436297178
SSP;2010-03-03;2,608152211
MGB;2010-02-11;5,848856807
RON;2010-11-15;1,720392823
XDR;2010-05-14;7,39764142
PEN;2010-06-07;5,926041484
MXN;2010-06-22;2,941221833
WST;2010-06-22;5,020845532
ZWL;2010-06-10;2,168276489
PHP;2010-11-29;6,791513979
EGP;2010-03-03;1,473819256
KES;2010-03-29;4,877120197
ANG;2010-01-04;5,532391369
ANG;2010-05-18;5,239500821
FJD;2010-04-12;4,049503207
UYU;2010-07-30;6,365317643
PEN;2010-01-11;5,196666062
HTG;2010-09-09;1,200235724
XAU;2010-07-13;5,779914558
JPY;2010-08-19;7,310431898
KES;2010-10-29;3,336268008
MZN;2010-01-27;5,613190949
ANG;2010-01-29;3,37796998
BYN;2010-07-09;3,76631707
NOK;2010-03-10;2,410502493
VUV;2010-02-23;2,863085866
PGK;2010-03-22;7,943325639
MRU;2010-01-20;1,109453857
USD;2010-11-18;1,730980933
ARS;2010-06-15;1,341753483
NIO;2010-09-09;5,951347888
CLP;2010-02-12;6,299262226
XOF;2010-05-14;1,205442369
TTD;2010-01-14;7,865840137
EGP;2010-11-09;7,318908393
LSL;2010-08-20;4,662084818
EGP;2010-05-05;4,798287451
DZD;2010-01-05;1,004661322
SOS;2010-06-10;6,932882369
MGA;2010-05-14;2,097643197
MMK;2010-01-07;2,147801638
AFN;2010-10-25;2,253055632
MRU;2010-03-30;4,519785166
ILS;2010-07-28;3,644348741
ZWL;2010-01-21;1,725601137
SBD;2010-08-23;5,24080801
OMR;2010-07-12;1,517411709
AFN;2010-01-14;5,099925697
RON;2010-06-07;4,498042762
KMF;2010-08-12;3,304405212
GBP;2010-06-29;5,030732691
DZD;2010-10-28;5,559887409
BOB;2010-06-22;4,806324184
MRO;2010-11-03;4,824913561
DJF;2010-01-18;5,231462836
JPY;2010-06-29;3,618739009
EGP;2010-01-05;5,705355108
ISK;2010-10-19;3,812694967
PHP;2010-07-16;4,015282214
ILS;2010-10-11;3,612378299
NIO;2010-02-04;6,339078307
SLL;2010-01-29;1,015359163
DJF;2010-01-26;5,61393404
AFN;2010-09-22;3,945410371
NOK;2010-08-18;6,605685711
CDF;2010-05-19;7,264220476
EGP;2010-11-08;6,950090289
LSL;2010-04-26;3,966413021
PHP;2010-05-04;5,835534573
USD;2010-01-05;7,0659374
SSP;2010-08-17;3,273303032
GBP;2010-01-12;4,479441702
RON;2010-11-17;7,975560188
LSL;2010-03-03;3,688550353
AFN;2010-05-28;4,74967736
TRY;2010-11-22;5,392956853
USD;2010-04-06;2,724888027
SSP;2010-02-02;7,743760824
BYN;2010-11-08;7,711069405
GBP;2010-11-03;1,510495663
HTG;2010-02-16;2,150827825
HTG;2010-10-26;7,138714015
GIP;2010-02-11;2,124259293
SZL;2010-09-16;6,223017991
KES;2010-11-30;7,055534542
GIP;2010-04-15;5,69910872
OMR;2010-03-04;6,997258425
CDF;2010-06-16;7,988945007
CUP;2010-11-24;6,60382694
GEL;2010-02-08;5,603678882
LSL;2010-11-08;1,632372618
MUR;2010-05-17;2,10835439
KMF;2010-07-21;7,083123207
ZWL;2010-02-01;1,140139222
WST;2010-05-17;6,055214167
NOK;2010-09-17;3,299033761
DZD;2010-08-27;2,487729311
KES;2010-04-05;7,166726589
AFN;2010-09-24;4,867905617
NIO;2010-04-09;3,477513313
AFN;2010-02-02;1,287433147
VES;2010-08-26;4,635243833
WST;2010-08-04;3,572959006
COP;2010-05-10;4,500085533
CZK;2010-05-19;1,861397386
SBD;2010-03-02;4,783736467
OMR;2010-01-12;5,743396699
FJD;2010-03-02;5,211584628
XOF;2010-11-30;4,558001578
MGA;2010-07-28;3,483527303
KMF;2010-04-16;6,63016057
SLL;2010-04-30;6,380376399
USD;2010-03-03;2,388782203
MRO;2010-03-22;7,139411628
CLP;2010-07-01;2,332059026
ALL;2010-05-19;3,937831342
KES;2010-06-07;2,27477175
SOS;2010-05-12;3,577342033
NOK;2010-11-11;1,421688139
SAR;2010-01-11;7,986821711
NIO;2010-03-31;7,221188366
NIO;2010-06-18;4,871741652
PGK;2010-05-26;1,241507113
CRC;2010-09-17;7,255491972
COP;2010-08-30;3,961334884
CVE;2010-06-28;4,585896909
CRC;2010-09-21;2,521188855
CRC;2010-03-26;4,384093225
XDR;2010-09-20;7,750278413
ZWL;2010-02-19;4,047304392
GBP;2010-07-06;4,190330863
VES;2010-04-16;5,02512008
IRR;2010-10-05;2,988424182
KES;2010-11-17;3,892563701
BYN;2010-02-23;6,080474675
UYU;2010-06-24;7,437841356
VUV;2010-10-05;3,862481236
CDF;2010-06-23;5,171093047
EUR;2010-10-01;4,725377738
SAR;2010-08-18;1,936751246
PHP;2010-08-30;1,536272287
XAU;2010-05-28;2,446794212
CZK;2010-02-09;2,276201189
MUR;2010-06-30;2,033225834
ANG;2010-10-01;5,514080703
SSP;2010-07-30;4,303201437
SAR;2010-11-12;4,287515163
BOB;2010-01-18;6,967574835
ILS;2010-06-01;1,207971632
IRR;2010-12-01;1,125579059
SGD;2010-09-15;6,918047667
XPF;2010-01-14;6,635554552
GBP;2010-01-28;5,117919266
VUV;2010-03-03;1,132064104
MMK;2010-09-15;6,294434011
CRC;2010-10-29;2,657932639
PHP;2010-11-03;4,023525894
CUP;2010-03-16;5,602576137
CVE;2010-10-08;1,933864415
SBD;2010-09-16;2,081407428
TRY;2010-06-30;5,955961645
LSL;2010-11-30;2,829896688
VUV;2010-02-03;3,936739445
XPF;2010-07-26;6,064724982
EGP;2010-05-28;4,342011571
TTD;2010-10-19;2,976631939
ALL;2010-09-01;5,442138553
KES;2010-01-08;4,086037338
XDR;2010-04-29;7,623090088
USD;2010-07-08;7,862793088
XAU;2010-08-27;6,065975428
JPY;2010-03-17;4,85852623
MZN;2010-07-13;3,48603487
XDR;2010-11-18;6,626461387
USD;2010-06-03;6,018358767
CDF;2010-01-08;7,139106214
BOB;2010-04-30;2,263102174
PHP;2010-10-26;5,017644942
CZK;2010-03-25;7,378761232
VUV;2010-09-21;6,940695047
WST;2010-11-15;6,9013592
ZWL;2010-06-24;7,940962851
IRR;2010-08-26;6,663623452
RON;2010-03-09;1,436050117
MXN;2010-06-23;5,572808683
MRU;2010-10-26;7,432701468
ALL;2010-01-04;7,656096101
SBD;2010-03-29;6,021610677
VES;2010-03-16;4,577619433
GBP;2010-05-11;3,470831752
RON;2010-05-12;7,740452588
ZWL;2010-02-03;3,081402779
ANG;2010-03-11;3,336660206
GIP;2010-11-08;4,511256516
ILS;2010-02-02;2,667147636
CDF;2010-05-13;5,054795742
ILS;2010-09-14;7,787865639
CLP;2010-10-19;1,107060194
LBP;2010-11-12;3,988726199
LBP;2010-01-12;7,755610645
MZN;2010-11-23;7,288792551
BYN;2010-10-21;4,951421797
MXN;2010-06-18;7,512557268
MUR;2010-08-11;4,437378824
ZWL;2010-03-29;7,972301602
LSL;2010-04-21;7,739549696
CRC;2010-08-12;7,708278537
IRR;2010-05-07;3,928378522
UYU;2010-02-19;2,137732148
HTG;2010-09-07;4,658795357
MUR;2010-05-05;6,144371331
CDF;2010-10-04;5,559746385
ALL;2010-06-23;7,077325344
GBP;2010-07-12;2,009655118
LBP;2010-09-03;4,095930755
FJD;2010-01-12;6,570655704
VES;2010-06-10;3,583847523
ZWL;2010-11-04;7,235358
MRO;2010-07-01;5,49254775
IRR;2010-01-18;7,439987183
SOS;2010-02-19;6,48310864
MUR;2010-05-04;5,573088646
LBP;2010-04-19;6,730775356
XAU;2010-05-04;4,397532284
XPF;2010-05-03;1,684566319
MGA;2010-02-03;4,724148571
GIP;2010-09-17;7,230455935
PHP;2010-04-12;7,197535038
TRY;2010-09-24;6,327377856
IRR;2010-08-27;5,035486639
LBP;2010-12-01;4,815682292
SBD;2010-08-10;7,562139928
IRR;2010-07-16;3,139890015
ISK;2010-04-28;5,885541141
CLP;2010-11-05;5,525965989
MRU;2010-07-23;4,138877332
JPY;2010-03-16;6,334528387
ALL;2010-07-19;5,608110309
ISK;2010-03-25;3,941067398
CDF;2010-11-10;1,748833477
CZK;2010-05-04;3,323800266
MUR;2010-04-22;2,154716015
SGD;2010-06-18;5,999436438
SZL;2010-10-11;2,726038337
UGX;2010-02-17;2,789499402
ARS;2010-09-27;6,346034408
AWG;2010-10-07;5,664442122
IRR;2010-03-08;2,741236866
UGX;2010-10-01;4,321447849
LSL;2010-05-07;5,018057168
MRO;2010-11-05;7,551378667
NIO;2010-03-04;7,413490415
MXN;2010-03-22;4,641650438
TTD;2010-10-25;5,837493479
COP;2010-06-24;6,622503519
PHP;2010-03-02;7,269214332
ARS;2010-06-16;6,099607289
PEN;2010-04-09;4,830222428
FJD;2010-01-06;5,745735288
ARS;2010-04-09;7,799732983
VES;2010-06-24;3,658643126
CAD;2010-02-22;6,026926219
CRC;2010-04-28;7,407078385
NIO;2010-04-13;5,115572333
SBD;2010-06-24;3,049134851
NOK;2010-09-09;6,181490421
ALL;2010-06-02;5,136968434
GBP;2010-01-11;7,723686934
SOS;2010-01-28;2,701546788
MRU;2010-02-05;2,471325815
ZWL;2010-05-10;5,812147856
BOB;2010-03-18;2,521270216
XOF;2010-07-16;5,314459562
LBP;2010-01-19;7,939641476
DZD;2010-01-19;2,41618979
TRY;2010-08-05;1,394840062
CUP;2010-03-01;1,473696172
AWG;2010-04-19;6,971712947
BYN;2010-02-17;1,171315253
USD;2010-08-10;1,769176066
HTG;2010-03-24;2,561355412
MGB;2010-11-17;5,570806801
ARS;2010-04-13;6,41703862
CDF;2010-04-23;1,248317599
TTD;2010-09-24;6,650019169
WST;2010-02-18;1,333407998
MRO;2010-07-30;3,704198658
RON;2010-04-06;1,746726453
XDR;2010-11-25;3,256443918
CVE;2010-07-06;7,141758978
DJF;2010-11-30;6,772717237
HTG;2010-09-01;6,492694139
SZL;2010-03-09;4,073484898
OMR;2010-08-23;5,420701146
ANG;2010-10-07;2,016839445
MRU;2010-09-16;6,577757001
CZK;2010-04-08;1,349188149
ARS;2010-06-03;3,547968864
CUP;2010-01-21;3,249212027
UGX;2010-04-23;6,544115126
MGB;2010-11-03;3,70829004
KES;2010-01-21;6,477717161
COP;2010-03-12;7,144457221
SAR;2010-03-15;6,96122539
ZAR;2010-10-07;5,913713515
ANG;2010-10-08;2,669991493
WST;2010-07-29;2,295631707
UGX;2010-08-23;2,574447334
MZN;2010-01-07;7,610967815
IRR;2010-09-10;4,645108044
GEL;2010-04-29;3,239323199
XDR;2010-01-07;2,469053566
SSP;2010-02-12;5,07147336
NIO;2010-07-20;6,896233082
VES;2010-02-15;1,45876509
THB;2010-03-04;3,245318413
ILS;2010-11-17;4,30981791
OMR;2010-01-07;5,705222845
MZN;2010-08-02;5,50703156
TRY;2010-04-07;7,973399341
JPY;2010-01-20;5,497375965
SLL;2010-05-25;5,69489634
DJF;2010-07-01;5,699376583
MZN;2010-04-13;2,018057764
UGX;2010-05-25;2,253665626
TTD;2010-02-10;5,830076337
ARS;2010-02-25;7,239235759
USD;2010-03-22;7,473475933
EUR;2010-01-14;3,107672989
UGX;2010-08-31;4,755467713
SAR;2010-02-10;3,088908374
BYN;2010-07-01;5,728735983
COP;2010-08-06;5,726628959
NOK;2010-05-24;5,249016643
CVE;2010-09-30;7,079660594
THB;2010-07-15;5,595532835
GEL;2010-11-25;6,399698436
XDR;2010-10-25;1,886001587
MGA;2010-03-11;6,287820041
MGB;2010-06-14;7,524369538
NIO;2010-10-08;6,217066169
MXN;2010-05-13;1,602714896
EUR;2010-04-02;1,137491047
ISK;2010-01-11;5,28693974
MUR;2010-08-30;6,322433233
AWG;2010-03-03;7,18979913
ISK;2010-05-28;7,284921467
VES;2010-05-11;5,72799623
AFN;2010-08-18;7,329173148
ARS;2010-05-10;4,252740502
WST;2010-08-31;1,839421749
EUR;2010-05-07;4,472673774
SBD;2010-02-16;7,267897964
NOK;2010-10-21;6,154169202
MGA;2010-04-15;4,993400812
JPY;2010-07-01;2,129523516
RON;2010-07-06;6,496928215
GEL;2010-10-26;6,265347064
BYN;2010-10-22;5,708651662
CLP;2010-01-06;6,471530437
AWG;2010-10-11;1,715534151
AFN;2010-06-25;6,068868101
JPY;2010-09-23;4,778981686
MUR;2010-03-08;3,883808076
PEN;2010-03-12;2,625337183
PGK;2010-01-18;5,672004044
NOK;2010-06-04;5,937591732
MRO;2010-07-15;2,6883322
ARS;2010-06-29;2,314086318
FJD;2010-07-13;6,086536646
VUV;2010-07-08;4,951322496
WST;2010-02-22;5,408712387
KES;2010-06-01;2,20398742
ZWL;2010-05-05;4,381647408
EUR;2010-09-10;7,022359133
XAF;2010-07-06;2,958781898
CRC;2010-07-20;5,80648309
MGA;2010-05-13;2,068482399
CDF;2010-07-07;5,563262403
THB;2010-07-13;7,279689372
XPF;2010-07-19;2,808606148
THB;2010-06-17;1,424901664
RON;2010-01-15;5,20796597
SBD;2010-10-19;6,823051751
CRC;2010-03-09;6,241602778
CDF;2010-02-19;7,78159672
MMK;2010-02-05;3,231868088
SAR;2010-05-20;5,973772883
USD;2010-09-15;2,191152513
PEN;2010-03-08;3,421061337
MUR;2010-01-29;2,353021204
SBD;2010-08-12;4,851210892
LBP;2010-07-16;5,993588924
GEL;2010-05-14;1,396287441
MGB;2010-10-25;4,981573105
CZK;2010-05-31;2,028507352
MUR;2010-01-08;4,965547204
AFN;2010-03-15;3,351812422
HTG;2010-04-19;6,975462615
NIO;2010-09-06;1,627258182
ANG;2010-01-22;1,43500036
CVE;2010-09-08;6,841811359
USD;2010-07-27;2,812266529
GBP;2010-08-10;1,936108291
SZL;2010-04-06;1,129100084
BOB;2010-06-04;6,750776231
MXN;2010-09-13;4,792507946
MXN;2010-02-26;2,688541651
XOF;2010-01-27;2,232385516
ALL;2010-07-13;4,168169141
ILS;2010-10-19;6,794836819
LSL;2010-05-19;7,533004582
SGD;2010-08-13;4,814339221
XOF;2010-11-12;5,774012387
BOB;2010-05-21;2,200674593
ZAR;2010-11-18;7,883263767
ALL;2010-07-30;5,538563907
MZN;2010-02-01;1,291917562
NIO;2010-05-25;1,982272148
EUR;2010-07-15;1,082747638
RON;2010-09-29;3,6478706
ZAR;2010-04-29;6,283930182
XPF;2010-02-19;3,225751042
HTG;2010-07-14;4,958159268
SBD;2010-04-07;2,231629491
CLP;2010-02-19;7,703401089
UYU;2010-10-25;2,584491372
LBP;2010-09-28;5,448631525
OMR;2010-11-19;5,732617497
CLP;2010-06-25;1,222619414
MRU;2010-01-22;3,963071406
XAU;2010-08-05;3,721936464
PEN;2010-05-19;1,164789736
